0	0.1308851394988761
1	0.9500864457365498
2	0.625561171618233
5	0.10995440799209115
6	0.3197817578792535
8	0.46988262258627583
10	0.9705833105948967
12	0.1127445318942483
14	0.6998643599508857
15	0.6801079284816208
17	0.1796391352992468
18	0.6994502699271206
20	0.16743276335273233
21	0.14831509919344046
22	0.6980489447646545
27	0.1551602705911563
30	0.4318110178553579
31	0.9680432974569818
34	0.605031390139526
35	0.4086864209762822
37	0.11011653786369792
38	0.8103551777113394
39	0.8363376544740894
40	0.6360356008263538
45	0.10665385142893341
46	0.1529925914673238
48	0.29199652948794363
49	0.7575948382595246
50	0.09249447855962024
51	0.10944951379210874
52	0.9438634331930511
54	0.47910285476796766
55	0.4114330934002103
60	0.1575275007226866
62	0.42695118651992
64	0.5112217824877218
65	0.32932805495844825
66	0.7340284733936264
68	0.04032845250993156
71	0.08851838130719156
74	0.1334936020015253
75	0.10012100601139375
76	0.10625556576414312
77	0.10665385142893341
78	0.6171521435263851
79	0.6305954229103674
81	0.09706166016356399
85	0.6281480095130748
89	0.10316994463037116
90	0.09393435948092498
92	0.4058257503537686
96	0.36747540613614554
97	0.6221835553359885
100	0.6157742379540558
101	0.10625556576414312
102	0.5336664316313403
103	0.08930233226429918
104	0.13584138885540964
105	0.09523226108105956
107	0.10593963326261704
108	0.08163033259349751
109	0.7529455194456457
113	0.7207015145356361
116	0.060265400832217916
118	0.6909809989567619
122	0.3051260083233481
124	0.40421433853025185
127	0.1008099142760539
132	0.6373154220956216
133	0.8126637712930966
140	0.6256502774570856
141	0.6456293541050038
142	0.7223750241172655
144	0.19357834641245975
145	0.4069401727033193
150	0.12108743178954698
154	0.10469658519131211
155	0.5125123700682044
156	0.6889715541394039
157	0.09235409194790876
158	0.10818364269008059
159	0.004322879706104919
161	0.7167809209440331
162	0.09850754325131937
165	0.10750460233649278
167	0.4804487537044605
170	0.2835134427234216
171	0.11252699195067146
172	0.980680633691011
173	0.10978491732360485
175	0.23130479985132024
178	0.1572765626758328
179	0.028154680681989005
181	0.26421732897139305
185	0.4313015524999391
187	0.3075499796596828
188	0.18774741168392356
190	0.7327665419208605
193	0.8181434065834997
194	0.9164780934435762
196	0.10811211054308845
198	0.6485878965574964
200	0.09877016719789769
202	0.08314400911510175
204	0.11858441856004594
205	0.9586250645773315
206	0.12728904621130105
208	0.6890712868984088
210	0.10056002979925525
211	0.744441141206532
214	0.1340210830232122
215	0.9597176109963204
218	0.943405805418455
220	0.1253797758083922
222	0.07041355945339457
223	0.10625556576414312
229	0.30186138006947383
230	0.9288110184616125
231	0.09329642318358206
233	0.2341801700642342
235	0.641936037749075
236	0.18438111838655558
238	0.18595575799061345
239	0.1487683617819285
240	0.8074688155255784
241	0.7333506886172656
242	0.15344265284376282
243	0.1051579991799963
245	0.5174922740544762
247	0.6233995568514159
249	0.16778067374505262
250	0.10452434888723328
251	0.789903786867029
252	0.27070709214394667
253	0.13171453435413016
255	0.5920559623395515
258	0.9617730747521177
261	0.024686061206712216
262	0.5447685019540033
263	0.10224892505309903
264	0.6485878965574964
266	0.02281093576003173
267	0.12476320392135806
268	0.9213322602419886
270	0.40369282593422495
271	0.034218383361532656
272	0.7747247885412495
278	0.0883980385703947
279	0.7974953223262073
283	0.11555942724151021
285	0.13462887858918685
293	0.6413340191209872
294	0.10278317230644973
298	0.40276951755207635
299	0.9577480138294244
301	0.21293883991010729
302	0.039525619380754703
303	0.7713693801561154
304	0.10665385142893341
306	0.9568604188428123
308	0.3032816364227875
309	0.9415306640227507
310	0.9522448259411788
311	0.6554012017881439
312	0.8902692690479113
313	0.09523226108105956
315	0.6251065384313388
316	0.8279886740355449
317	0.12036736242553876
318	0.8662204831311648
319	0.974339126514975
320	0.10550854523762676
327	0.7197911137971105
331	0.3097892598105615
333	0.23019185229605957
334	0.9491803273379438
337	0.9433618795328962
338	0.07513223483570658
342	0.16238600518657195
344	0.144354521356855
345	0.7626226142946004
346	0.7078272032738722
350	0.10818118254883634
351	0.41061954061816425
